101,198-39 32nd Avenue,Flushing,NY,11358
102,34-01 Parsons Blvd,Flushing,NY,11354
103,1836 east 18 street,Brooklyn,NY,11229
104,508 West 112th Street,New York,NY,10025
105,929 West End Avenue,New York,NY,10025
106,51 Buchanan Place,Bronx,NY,10452
107,99-32 66 Road,Rego Park,NY,11374
108,59 KENT ST,BROOKLYN,NY,11222
109,198-39 32nd Avenue,Flushing,NY,11358
110,34-01 Parsons Blvd,Flushing,NY,11354
111,43-22,Sunnyside,NY,11104
112,165 West 83rd Street,New York,NY,10025
113,917 Ogden Avenue,Bronx,NY,10452
114,740 West End Avenue,New York,NY,10025
115,155 West 81st Street,New York,NY,10024
116,501 East 74th Street,NEW YORK,NY,10021
117,501 East 74th Street,NEW YORK,NY,10021
118,501 East 74th Street,NEW YORK,NY,10021
119,501 East 74th Street,NEW YORK,NY,10021
120,135-17 Northern Blvd.,Flushing,NY,11354
121,421 Degraw,Brooklyn,NY,11231
122,111-45 76 Drive,Queens,NY,11375
123,40-50 Brighton 1st Road,Brooklyn,NY,11235
124,8201 Bay Parkway,Brooklyn,NY,11214
125,10-40 Waterside Plaza,New York,NY,10010
126,1864 85 st.,brooklyn,NY,11214
127,31 Bennett Ave.,New York,NY,10033
128,105 West 55 St.,New York,NY,10019
129,365 West End Ave.,New York,NY,10024
130,60 Nagle Avenue,New York,NY,10040
131,153 West 27th St,New York,NY,10001
132,345 West 14th Street,New York,NY,10014
133,56-11 94TH ST,QUEENS,NY,11373
134,40-40 79TH ST,QUEENS,NY,11373
135,461 CENTRAL PARK WEST,NEW YORK,NY,10025
136,34-44 77th Street,Queens,NY,11372
137,145 EAST 27TH STREET,New York,NY,10016
138,120 East 34th Street,New York,NY,10016
139,200 East 33rd  Street,New York,NY,10016
140,300 Mercer,New York,NY,10003
141,229 West 60th Street,New York,NY,10023
142,400 EAST 66TH STREET,NEW YOUR,NY,10065
143,108 EAST 96TH S,NEW YORK,NY,10128
144,530 Second Avenue,New York,NY,10016
145,315 East 21st Street,New York,NY,10010
146,127 West 26th Street,New York,NY,10001
147,400 East 55th Street,New York,NY,10017
148,524 Riverside Drive,New York,NY,10027
149,640 West 42nd Street,New York,NY,10036
150,606/610/620 W 42nd st,New York,NY,10036
151,601 W41st St,New York,NY,10036
152,606/610/620 W 42nd st,New York,NY,10036
153,P.O. Box 290 523,Brooklyn,NY,112290523
154,1141-61 Jerome Avenue,Bronx,NY,10452
155,1710 Montgomery Avenue,Bronx,NY,10453
156,1730 Montgomery Avenue,Bronx,NY,10453
157,1750 Montgomery Avenue,Bronx,NY,10453
158,288 Crown Street,Brooklyn,NY,11225
159,307 Sterling Street,Brooklyn,NY,11225
160,853 Empire Blvd.,Brooklyn,NY,11213
161,660 Empire Boulevard,Brooklyn,NY,11213
162,540 East 22 Street,Brooklyn,NY,11226
163,1165 Shakespeare Avenue,Bronx,NY,10452
164,1224 Walton Avenue,Bronx,NY,10452
165,250 N 10th St,Brooklyn,NY,11211
166,P.O. Box 290 523,Brooklyn,NY,112290523
167,1902 East 18th Street,Brooklyn,NY,11229
168,225 Foster Ave,Brooklyn,NY,11230
169,9205 Ridge Blvd.,Brooklyn,NY,11209
170,1781 East 18th Street,Brooklyn,NY,11229
171,105 East 177th Street,Bronx,NY,10453
172,89-11 153 Street,Jamaica,NY,11432
173,1680 OCEAN AVE.,Brooklyn,NY,11230
174,2186 Cruger Avenue,Bronx,NY,10462
175,144-44 SANFORD AVE,Queens,NY,11355
176,211 E 13th St,New York,NY,10003
177,919 Prospect Avenue,Bronx,NY,10459
178,699 Ocean Avenue,Brooklyn,NY,11226
179,600 W 239 Street,Bronx,NY,10463
180,1 Jacobus Pl,NEW YORK,NY,10463
181,1 Jacobus Pl,NEW YORK,NY,10463
182,1201 Ave K,Brooklyn,NY,11230
183,1106-1124 Ave K,Brooklyn,NY,11230
184,30 Third Avenue,Brooklyn,NY,11217
185,210 Amsterdam Avenue,New York,NY,10023
186,2922 Barnes Avenue,Bronx,NY,10467
187,103-55 97TH STREET,OZONE PARK,NY,11417
188,934 Carroll St,Brooklyn,NY,11225
189,87-84 165 Street,Jamaica,NY,11432
190,3215 Olinville Ave,Bronx,NY,10467
191,2715 Grand Concourse,Bronx,NY,10468
192,301 Bartholdi Street,Bronx,NY,10467
193,3520 Dekalb Avenue,Bronx,NY,10467
194,301 Bartholdi Street,Bronx,NY,10467
195,177 E. 75th Street,New York,NY,10021
196,116 East Mosholu,Bronx,NY,10458
197,935 East 163rd Street,Bronx,NY,10459
198,945 East 163rd Street,Bronx,NY,10459
199,2766 university avenue,Bronx,NY,10468
200,2800 University Avenue,Bronx,NY,10468
201,10 Stanton St,New York,NY,10002
202,1752 Madison Ave,New York,NY,10029
203,210 Stanton St,New York,NY,10002
204,701 Empire Boulevard,Brooklyn,NY,11213
205,73 WEST 104 STREET,New York,NY,10025
206,535 West 51st Street,New York,NY,10019
207,5200 15 AVE HH,Brooklyn,NY,11219
208,2360 AMSTERDAM AVENUE,New York,NY,10033
209,133 WEST 140 STREET,New York,NY,10030
210,15 W 53rd Street,New York,NY,10019
211,321 WEST 13th   STREET,New York,NY,10014
212,150-15 79th Avenue,Queens,NY,11367
213,327 St. Nicholas Ave,New York,NY,10027
214,57 west 75th st,new york,NY,10023
215,1013 East 13 Street,Brooklyn,NY,11230
216,510 ocean parkway,brooklyn,NY,11218
217,4802 12th Avenue,brooklyn,NY,11219
218,945 east 26th st,brooklyn,NY,11210
219,402 Foster ave,brooklyn,NY,11230
220,530 Second street,brooklyn,NY,11215
221,1964 Nostrand Ave,brooklyn,NY,11210
222,1818 ave L,Brooklyn,NY,11219
223,1800 Avenue L,Brooklyn,NY,11230
224,1800 Avenue L,Brooklyn,NY,11230
225,P.O.Box 190322,Brooklyn,NY,11219
226,30 West 181st Street,Bronx,NY,10453
227,35-39 Marcy Place,Bronx,NY,10452
228,1424-1426 Walton Ave,Bronx,NY,10452
229,1465-1477 Townsend Ave,Bronx,NY,10452
230,1450-1456 Townsend Ave,Bronx,NY,10452
231,1512 Townsend AVE,Bronx,NY,10452
232,1530-1532 Townsend Ave,Bronx,NY,10452
233,1615-1617 Walton Ave.,Bronx,NY,10452
234,1525-1533 Townsend Ave.,Bronx,NY,10452
235,1610-1618 Walton Ave,Bronx,NY,10452
236,1550 Townsend Ave,Bronx,NY,10452
237,315 West 115th Street,New York,NY,10026
238,103 Thayer Street,New York,NY,10040
239,240 West 73rd Street,New York,NY,10017
240,464-466 Amsterdam & 200-210 West 83rd,New York,NY,10024
241,173 East 90th Street,New York,NY,10128
242,182-188 Columbus Avenue,New York,NY,10023
243,181-199 Columbus Avenue,New York,NY,10021
244,118-122 West 23rd Street,New York,NY,10011
245,1490 Ocean Avenue,Brooklyn,NY,11230
246,981-995 Columbus Avenue,New York,NY,10025
247,500 West 176th Street,New York,NY,10033
248,133 West 113th Street,New York,NY,10026
249,3900 Bailey Avenue,Bronx,NY,10463
250,575 Park Avenue,New York,NY,10065
251,321 Eighth Ave,New York,NY,10001
252,465 Park Avenue,New York,NY,10022
253,808 West End Avenue,New York,NY,10025
254,820 West End Avenue,New York,NY,10025
255,280 Longstreet Ave.,Bronx,NY,10465
256,1601 Metropolitan Avenue,New York,NY,10462
257,35-39 West 33rd Street,New York,NY,10001
258,2200 E. Tremont Avenue,New York,NY,10462
259,1705 Purdy Street,New York,NY,10462
260,2090 E. Tremont Avenue,New York,NY,10462
261,1718 Purdy St.,New York,NY,10462
262,1564 Unionport Road,New York,NY,10462
263,1515 Metropolitan Avenue,New York,NY,10462
264,1561 Metropolitan Avenue,New York,NY,10462
265,1501 Metropolitan Avenue,New York,NY,10462
266,1591 Metropolitan Avenue,New York,NY,10462
267,1 Metropolitan Oval,New York,NY,10462
268,2140 E. Tremont Avenue,New York,NY,10462
269,7 Metropolitan Oval,New York,NY,10462
270,1594 Unionport Road,New York,NY,10462
271,1936 E. Tremont Avenue,New York,NY,10462
272,1950 E. Tremont Avenue,New York,NY,10462
273,70 East 8th.Street,brooklyn,NY,11218
274,3091 Brighton 5 Sr,Brooklyn,NY,11235
275,3115 Brighton 4th St,Brooklyn,NY,11235
276,105 Buckingham Road,Brooklyn,NY,11235
277,1600 Fulton Street,Brooklyn,NY,11213
278,45-08 40th Street,Queens,NY,11104
279,351 East 51st Street,New York,NY,10022
280,60 East 88th Street,New York,NY,10128
281,177 9th Avenue,New York,NY,10011
282,150 Central Park South,New York,NY,10019
283,501 East 74th Street,NEW YORK,NY,10021
284,2385 Barker Avenue,Bronx,NY,10467
285,30-60 Crescent Street,Queens,NY,11102
286,30-91 Crescent Street,Queens,NY,11102
287,33-43 Crescent Street,Queens,NY,11106
288,3824 213th St,Bayside,NY,11361
289,999 East Tremont Avenue,Bronx,NY,10460
290,1001-1005 E. Tremont Ave.,Bronx,NY,10460
291,1001-1005 East 178th Street,Bronx,NY,10460
292,950 Jennings Street,Bronx,NY,10460
293,990-1000 178th Street,Bronx,NY,10460
294,2075 Walton Avenue,Bronx,NY,10453
295,2111 Hughes Avenue,Bronx,NY,10457
296,2130 Crotona Avenue,Bronx,NY,10457
297,54 Evelyn Place,Bronx,NY,10468
298,321 East 198th Street,Bronx,NY,10458
299,323 East 198th Street,Bronx,NY,10458
300,325 East 198th Street,Bronx,NY,10458
301,21 West Mosholu Pkwy North,Bronx,NY,10467
302,240 East 194th Street,Bronx,NY,10458
303,1 West Farms Square Plaza,Bronx,NY,10460
304,1000 - 1010 East 179th Street (Building 7&8),Bronx,NY,10460
305,2350 Webster Avenue,Bronx,NY,10460
306,2323 Walton Avenue,Bronx,NY,10468
307,2690-2694-2698 Briggs Avenue,Bronx,NY,10458
308,999 East 178th Street,Bronx,NY,10460
309,56-58 West 180th Street,Bronx,NY,10453
310,2085 Walton Ave,Bronx,NY,10453
311,100 East 182nd Street,Bronx,NY,10453
312,38 West 182nd Street,Bronx,NY,10453
313,2240 Walton Ave,Bronx,NY,10453
314,1830 Amethyst Street,Bronx,NY,10462
315,2385 Valentine Avenue,Bronx,NY,10458
316,2314 Morris Ave,Bronx,NY,10468
317,2333 Grand Ave,Bronx,NY,10468
318,2600 Briggs Ave,Bronx,NY,10458
319,2285 Davidson Ave,Bronx,NY,10468
320,2295 Andrews Ave,Bronx,NY,10468
321,2432 University Ave,Bronx,NY,10468
322,2356 Walton Avenue,Bronx,NY,10468
323,2270 Walton Ave,Bronx,NY,10453
324,2380 Ryer Ave,Bronx,NY,10458
325,814 East 181st Street,Bronx,NY,10460
326,10 West 135th Street,New York,NY,10037
327,2186 Fifth Avenue,New York,NY,10037
328,25 West 132nd Street,New York,NY,10037
329,40 West 135th Street,New York,NY,10037
330,470 Lenox Avenue,New York,NY,10037
331,45 West 132nd Street,New York,NY,10037
332,200 East 87th Street,New York,NY,10128
333,1239 Broadway,New York,NY,10001
334,245 East 58th Street,New York,NY,10022
335,2600 Netherland Ave,ronx,NY,10463
336,2766 university avenue,Bronx,NY,10468
337,630 St Nicholas Ave,New York,NY,10030
338,501 East 79th Street,New York,NY,10075
339,1818 Anthony Ave.,Bronx,NY,10457
340,80 McClellan St.,Bronx,NY,10452
341,185 McClellan St.,Bronx,NY,10456
342,1181 Sheridan Ave.,Bronx,NY,10456
343,281 Edgecombe Ave.,New York,NY,10031
344,2025 Walton Ave.,Bronx,NY,10453
345,1915 Morris Ave.,Bronx,NY,10453
346,2390 Tiebout Ave.,Bronx,NY,10458
347,2805 Pond Place,Bronx,NY,10458
348,1860 Morris Ave.,Bronx,NY,10453
349,2256 Walton Ave.,Bronx,NY,10453
350,214 East 179th St.,Bronx,NY,10457
351,2180 Anthony Ave.,Bronx,NY,10457
352,935 Ogden Ave.,Bronx,NY,10452
353,2357 Prospect Ave.,Bronx,NY,10458
354,33-52 85th Street,Jackson Heights,NY,11372
355,"10,20,30,40 Richman Plaza",Bronx,NY,10453
356,370 Columbus Avenue,Manhattan,NY,10024
357,2955 Grand Concourse,Bronx,NY,10468
358,73-83 Vermilyea Avenue,Manhattan,NY,10034
359,15 Sickles Street,New York,NY,10040
360,621 w 188th Street,New York,NY,10040
361,6 West 190th Street,Bronx,NY,10468
362,2955 Grand Concourse,Bronx,NY,10468
363,73-83 Vermilyea Avenue,Manhattan,NY,10034
364,15 Sickles Street,New York,NY,10040
365,621 w 188th Street,New York,NY,10040
366,6 West 190th Street,Bronx,NY,10468
367,214 Audubon Avenue,Manhattan,NY,10033
368,220 Audubon Avenue,Manhattan,NY,10033
369,228 Audubon Avenue,Manhattan,NY,10033
370,240 Audubon Avenue,Manhattan,NY,10033
371,248 Audubon Avenue,Manhattan,NY,10033
372,162-168 West 87th Street,New York,NY,10024
373,595 Columbus Avenue,New York,NY,10024
374,3600 Fieldston Road,Bronx,NY,10463
375,20 East 9th Street,New York,NY,10003
376,213 West 35th Street,New York,NY,10001
377,415 Stratford Road,Brooklyn,NY,11218
378,67-14 41st Avenue,Queens,NY,11377
379,43-14 60th Street,Queens,NY,11377
380,40-70 Hampton Street,Queens,NY,11373
381,42-07 Elbertson Street,Queens,NY,11373
382,25-11 Union Street,Queens,NY,11354
383,3077 Cross Bronx Expressway,Bronx,NY,10465
384,488-500 Southern Boulevard,Bronx,NY,10455
385,88 Bleecker Street,Manhattan,NY,10012
386,3601 Johnson Avenue,Bronx,NY,10463
387,142-24 38 Avenue,Queens,NY,11354
388,43 Wooster Street,New York,NY,10013
389,3108 Brighton 5th Street,brooklyn,NY,11235
390,1141-61 Jerome Avenue,Bronx,NY,10452
391,1710 Montgomery Avenue,Bronx,NY,10453
392,1730 Montgomery Avenue,Bronx,NY,10453
393,1750 Montgomery Avenue,Bronx,NY,10453
394,288 Crown Street,Brooklyn,NY,11225
395,307 Sterling Street,Brooklyn,NY,11225
396,853 Empire Blvd.,Brooklyn,NY,11213
397,660 Empire Boulevard,Brooklyn,NY,11213
398,540 East 22 Street,Brooklyn,NY,11226
399,1165 Shakespeare Avenue,Bronx,NY,10452
400,1224 Walton Avenue,Bronx,NY,10452
401,1420 Crotona Park East,Bronx,NY,10460
402,1345 Rogers Avenue,Brooklyn,NY,11210
403,3100 Webster Avenue,Bronx,NY,10467
404,24 West 30th Street,Manhattan,NY,10001
405,25-40 Shore Blvd,Astoria,NY,11102
406,1055 Esplanade Avenue,Bronx,NY,10461
407,1245 Grandview Place,Bronx,NY,10452
408,1245 Grandview Place,Bronx,NY,10452
409,535 West 163 Street,New York,NY,10032
410,8801 Shore Road,Brooklyn,NY,11209
411,117 East 24 Street,Manhattan,NY,10010
412,655 Sixth Avenue,New York,NY,10010
413,187-35 Hillside Avenue,Jamaica,NY,11432
414,456 West 19 Street,Manhattan,NY,10011
415,520 West 19 Street,Manhattan,NY,10011
416,2385 Grand Avenue,Bronx,NY,10468
417,2198 Cruger Avenue,Bronx,NY,10462
418,2180 Bronx Park East,Bronx,NY,10462
419,2197-99 Cruger Ave,Bronx,NY,10462
420,2141 Holland Avenue,Bronx,NY,10462
421,255 McKibbin Street,Brooklyn,NY,11206
422,600 Burke Ave,Bronx,NY,10467
423,3472 Knox Place,Bronx,NY,10467
424,600 Burke Ave,Bronx,NY,10467
425,3472 Knox Place,Bronx,NY,10467
426,2766 university avenue,Bronx,NY,10468
427,2065 Morris Avenue,Bronx,NY,10453
428,86 West 12th Street,New York,NY,10011
429,1067 Madison Avenue,New York,NY,10028
430,90 John Street,New York,NY,10038
431,95 West 162nd Street,Bronx,NY,10452
432,2861 Bainbridge Ave.,Bronx,NY,10458
433,26 Bedford Park Blvd.,Bronx,NY,10468
434,801 West End Avenue,New York,NY,10025
435,301 East 73rd Street,New York,NY,10021
436,1470 First Avenue,New York,NY,10075
437,1610 Sedgwick Avenue,Bronx,NY,10453
438,1600 Sedwick Avenue,Bronx,NY,10453
439,38-11 108th Street,Corona,NY,11368
440,40-40 75th Street,Elmhurst,NY,11373
441,69-05 35th Avenue,Jackson Heights,NY,11377
442,170 West 74th Street,New York,NY,10023
443,97 Sherman Ave,New York,NY,10034
444,2151 Grand Concourse,Bronx,NY,10453
445,60 Henry Street,New York,NY,10002
446,148 Madison Street,New York,NY,10002
447,132 Mulberry Street,New York,NY,10013
448,144-35 Sanford Avenue,Flushing,NY,11355
449,140-20 Sanford Avenue,Flushing,NY,11355
450,7200 Ridge Boulevard,Brooklyn,NY,11209
451,31-74 29th Street,Long Island City,NY,11106
452,31-62 29th Street,Long Island City,NY,11106
453,32-16 33rd   AVENUE,Astoria,NY,11106
454,346 Coney Island Avenue,Brooklyn,NY,11218
455,227 Ocean Parkway,Brooklyn,NY,11218
456,405 7 ave,Brooklyn,NY,11215
457,205 Ocean Parkway,Brooklyn,NY,11218
458,113 Prospect Park,Brooklyn,NY,11218
459,1602 Avenue I,Brooklyn,NY,11230
460,1801 Ocean Avenue,Brooklyn,NY,11230
461,20 West 84th Street,New York,NY,10024
462,2310 Ocean Parkway,Brooklyn,NY,11223
463,2600 East 21 Street,Brooklyn,NY,11235
464,3178 Nostrand Avenue,Brooklyn,NY,11229
465,48-21 5th Street,Long Island City,NY,11101
466,57 Front Street,Brooklyn,NY,11201
467,85 Adams Street,Brooklyn,NY,11201
468,94-11 Shore Road,Brooklyn,NY,11209
469,225-27 E. Mosholu Pkwy,Bronx,NY,10467
470,2105 Burr Ave.,Bronx,NY,10461
471,2446 University Avenue,Bronx,NY,10469
472,3120 Buhre Avenue,Bronx,NY,10461
473,2900 St. Theresa Avenue,Bronx,NY,10461
474,1820 Loring Place,Bronx,NY,10453
475,2320 Grand Concourse,Bronx,NY,10458
476,4250 Van Cortlandt Park E,Bronx,NY,10470
477,2704 Wallace Avenue,Bronx,NY,10467
478,2707 Barnes Avenue,Bronx,NY,10467
479,11 Riverside Drive,New York,NY,10023
480,996 Aldus St.,Bronx,NY,10459
481,83-33 Austin Street,Queens,NY,11415
482,330 West 55th Street,New York,NY,10019
483,118-11 84th Street,Queens,NY,11415
484,36-05 29th Street,Astoria,NY,11106
485,86-22 Dongan Avenue,Elmhurst,NY,11373
486,1855 7TH AVENUE,New York,NY,10026
487,2304 Sedgewick Avenue,Bronx,NY,10468
488,1694-1698 Selwyn Avenue,Bronx,NY,10457
489,3021 Holland Avenue,Bronx,NY,10467
490,29-45 Sickles Street,New York,NY,10040
491,1860 east 12 street,Brooklyn,NY,11229
492,1679 East 3 st,Brooklyn,NY,11230
493,2991 BRIGHTON 13 St,Brooklyn,NY,11235
494,2453 64 st,Brooklyn,NY,11204
495,59 KENT ST,BROOKLYN,NY,11222
496,110 Mount Hope Place,Bronx,NY,10453
497,188 Ludlow St,New York,NY,10002
498,99-11 59th Ave,Corona,NY,11368
499,637 41st Street,Brooklyn,NY,11232
500,405 EAST 56 STREET,New York,NY,10022
501,166 3 AVENUE,New York,NY,10003
502,1571 2 AVENUE,New York,NY,10028
503,20 5 Avenue,New York,NY,10011
504,80 Cranberry Street,Brooklyn,NY,11201
505,217 EAST 88 STREET,New York,NY,10128
506,20 Beekman Place,New York,NY,10022
507,25 West 68 STREET,New York,NY,10023
508,157 EAST 57 STREET,New York,NY,10022
509,892 AMSTERDAM AVENUE,New York,NY,10025
510,165 EAST 35 STREET,New York,NY,10016
511,910 7 AVENUE,New York,NY,10019
512,166 WEST 72 STREET,New York,NY,10023
513,137 EAST 38 STREET,New York,NY,10016
514,92 5 AVENUE,New York,NY,10011
515,139 WEST 55 STREET,New York,NY,10019
516,160 WEST 73 STREET,New York,NY,10023
517,120 WEST 86 STREET,New York,NY,10024
518,140 EAST 46 STREET,New York,NY,10017
519,235 WEST 22 STREET,New York,NY,10011
520,1700 1 AVENUE,New York,NY,10128
521,219 EAST 69 STREET,New York,NY,10021
522,130 Post Avenue,New York,NY,10034
523,602 West 137th Street,New York,NY,10031
524,600 West 150 Street,New York,NY,10031
525,601 West 156th Street,New York,NY,10032
526,550 West 157th Street,New York,NY,10032
527,601 West 163rd Street,New York,NY,10032
528,130 Fort Washington Avenue,New York,NY,10032
529,630 West 173rd Street,New York,NY,10032
530,700 West 175 Street,New York,NY,10033
531,601 West 176 St,New York,NY,10033
532,660 West 180 Street,New York,NY,10033
533,189-199 Sherman Avenue,New York,NY,10034
534,201-211 Sherman Avenue,New York,NY,10034
535,221 Sherman Avenue,New York,NY,10034
536,c/o SDG Management Corp.,New York,NY,10106
537,111 Hicks Street,Brooklyn,NY,11201
538,539 West 163rd Street,New York,NY,10032
539,2704 Kingsbridge Terrace,Bronx,NY,10463
540,61 Chrystie St,Queens,NY,11354
541,244 East 86th Street,New York,NY,10028
542,309 2 Street,Brooklyn,NY,11215
543,2385 Barker Avenue,Bronx,NY,10467
544,30 Third Avenue,Brooklyn,NY,11217
545,250 N 10th St,Brooklyn,NY,11211
546,198-39 32nd Avenue,Little Neck,NY,11363
547,144-12 34th Avenue,Flushing,NY,11354
548,309 2 Street,Brooklyn,NY,11215
549,530 West 45th Street,New York,NY,10036
550,1055 Esplanade Avenue,Bronx,NY,10461
551,100 Atlantic Avenue,Brooklyn,NY,11201
552,66 West 38th Street,New York,NY,10018
553,400 West 55th Street,New York,NY,10019
554,550 West 45th Street,New York,NY,10036
555,510 West 45th Street,New York,NY,10036
556,250 Ashland Place,Brooklyn,NY,11217
557,530 Second Avenue,New York,NY,10016
558,315 East 21st Street,New York,NY,10010
559,1001-1005 E. Tremont Ave.,Bronx,NY,10460
560,999 East Tremont Avenue,Bronx,NY,10460
561,1001-1005 East 178th Street,Bronx,NY,10460
562,990-1000 178th Street,Bronx,NY,10460
563,950 Jennings Street,Bronx,NY,10460
564,2111 Hughes Avenue,Bronx,NY,10457
565,2075 Walton Avenue,Bronx,NY,10453
566,54 Evelyn Place,Bronx,NY,10468
567,2130 Crotona Avenue,Bronx,NY,10457
568,321 East 198th Street,Bronx,NY,10458
569,323 East 198th Street,Bronx,NY,10458
570,325 East 198th Street,Bronx,NY,10458
571,240 East 194th Street,Bronx,NY,10458
572,21 West Mosholu Pkwy North,Bronx,NY,10467
573,1 West Farms Square Plaza,Bronx,NY,10460
574,2350 Webster Avenue,Bronx,NY,10460
575,2323 Walton Avenue,Bronx,NY,10468
576,999 East 178th Street,Bronx,NY,10460
577,1000 - 1010 East 179th Street (Building 7&8),Bronx,NY,10460
578,2690-2694-2698 Briggs Avenue,Bronx,NY,10458
579,100 East 182nd Street,Bronx,NY,10453
580,38 West 182nd Street,Bronx,NY,10453
581,2385 Valentine Avenue,Bronx,NY,10458
582,56-58 West 180th Street,Bronx,NY,10453
583,2085 Walton Ave,Bronx,NY,10453
584,2314 Morris Ave,Bronx,NY,10468
585,2333 Grand Ave,Bronx,NY,10468
586,2240 Walton Ave,Bronx,NY,10453
587,1830 Amethyst Street,Bronx,NY,10462
588,2600 Briggs Ave,Bronx,NY,10458
589,2285 Davidson Ave,Bronx,NY,10468
590,2295 Andrews Ave,Bronx,NY,10468
591,2432 University Ave,Bronx,NY,10468
592,2356 Walton Avenue,Bronx,NY,10468
593,2270 Walton Ave,Bronx,NY,10453
594,2380 Ryer Ave,Bronx,NY,10458
595,814 East 181st Street,Bronx,NY,10460
596,240 West 73rd Street,New York,NY,10017
